x,y,distance,angle,is_header,is_volley,is_big_chance,is_penalty,is_free_kick,defenders_in_cone,gk_set,centrality,goal,dist_angle,match_id,competition
93.2,38.4,26.848,0.2953,0,0,0,0,0,2,1,0.96,0,7.928,3754189,Premier League 2015/16
96.0,60.7,31.694,0.1918,0,1,0,0,0,1,1,0.482,0,6.08,3754189,Premier League 2015/16
102.9,45.4,17.932,0.4209,0,1,0,0,0,3,1,0.865,0,7.548,3754189,Premier League 2015/16
112.9,33.3,9.762,0.6216,1,0,1,0,0,2,1,0.832,0,6.068,3754189,Premier League 2015/16
110.9,44.8,10.288,0.681,1,0,1,0,0,2,1,0.88,0,7.006,3754189,Premier League 2015/16
93.1,15.5,36.385,0.1631,0,0,0,0,0,1,1,0.387,0,5.934,3754189,Premier League 2015/16
84.3,39.7,35.701,0.2231,0,0,0,0,0,3,1,0.993,0,7.967,3754189,Premier League 2015/16
96.2,31.9,25.141,0.2998,0,0,0,0,0,2,1,0.797,0,7.536,3754189,Premier League 2015/16
100.9,49.1,21.157,0.3402,0,1,0,0,0,6,1,0.772,0,7.199,3754189,Premier League 2015/16
105.2,43.2,15.142,0.5068,1,0,0,0,0,1,1,0.92,0,7.674,3754189,Premier League 2015/16
91.0,48.1,30.11,0.2548,0,0,0,0,0,0,1,0.797,0,7.673,3754180,Premier League 2015/16
82.6,29.4,38.873,0.1975,0,0,0,0,0,3,1,0.735,0,7.678,3754180,Premier League 2015/16
86.3,39.2,33.709,0.2362,0,0,0,0,0,2,1,0.98,0,7.961,3754180,Premier League 2015/16
98.9,36.0,21.476,0.3624,0,0,0,0,0,2,1,0.9,0,7.783,3754180,Premier League 2015/16
111.0,35.0,10.296,0.6747,0,0,1,0,0,3,1,0.875,0,6.947,3754180,Premier League 2015/16
109.5,38.1,10.671,0.7093,0,1,1,0,0,3,1,0.953,0,7.569,3754180,Premier League 2015/16
105.5,34.0,15.692,0.4667,0,0,0,0,0,3,1,0.85,0,7.323,3754180,Premier League 2015/16
99.1,41.2,20.934,0.377,0,0,0,0,0,3,1,0.97,0,7.893,3754180,Premier League 2015/16
107.8,50.5,16.096,0.3818,0,0,0,0,0,0,1,0.738,1,6.146,3754180,Premier League 2015/16
110.8,17.9,23.938,0.1314,0,0,0,0,1,3,1,0.448,0,3.145,3754180,Premier League 2015/16
112.4,38.2,7.81,0.9336,1,0,1,0,0,1,1,0.955,0,7.292,3754180,Premier League 2015/16
108.1,29.2,16.07,0.3744,0,0,0,0,0,4,1,0.73,0,6.017,3754180,Premier League 2015/16
103.0,45.0,17.72,0.4281,1,0,0,0,0,1,1,0.875,0,7.587,3754180,Premier League 2015/16
91.3,33.2,29.495,0.2627,0,0,0,0,0,3,1,0.83,0,7.747,3754180,Premier League 2015/16
89.8,36.0,30.464,0.259,0,0,0,0,0,2,1,0.9,0,7.889,3754180,Premier League 2015/16
113.1,38.5,7.061,1.0206,1,0,1,0,0,1,1,0.963,0,7.206,3754180,Premier League 2015/16
105.3,45.2,15.593,0.4778,0,0,0,0,0,1,1,0.87,1,7.45,3754180,Premier League 2015/16
100.6,43.0,19.631,0.3978,0,0,0,0,0,3,1,0.925,0,7.809,3754180,Premier League 2015/16
97.9,28.3,25.006,0.2824,0,0,0,0,0,1,1,0.708,0,7.062,3754180,Premier League 2015/16
97.1,41.1,22.926,0.3451,0,0,0,0,0,3,1,0.972,0,7.912,3754180,Premier League 2015/16
112.4,41.6,7.767,0.9409,1,0,1,0,0,3,1,0.96,0,7.308,3754180,Premier League 2015/16
93.4,47.2,27.557,0.2788,0,0,0,0,0,2,1,0.82,0,7.683,3754180,Premier League 2015/16
102.4,25.2,22.996,0.268,0,0,0,0,0,1,1,0.63,0,6.162,3754180,Premier League 2015/16
93.7,37.2,26.449,0.2986,0,0,0,0,0,2,1,0.93,0,7.898,3754180,Premier League 2015/16
107.7,26.4,18.337,0.2981,0,0,0,0,0,3,1,0.66,0,5.466,3754180,Premier League 2015/16
105.7,40.9,14.328,0.5436,1,0,0,0,0,4,1,0.978,0,7.789,3754180,Premier League 2015/16
113.3,47.2,9.835,0.5861,1,0,1,0,0,4,1,0.82,0,5.765,3754180,Premier League 2015/16
97.2,34.0,23.576,0.3258,0,0,0,0,1,9,1,0.85,0,7.682,3754180,Premier League 2015/16
95.6,40.9,24.417,0.3246,0,0,0,0,0,8,1,0.978,0,7.925,3754180,Premier League 2015/16
102.2,49.6,20.224,0.3476,0,0,0,0,0,3,1,0.76,0,7.03,3754180,Premier League 2015/16
110.6,40.1,9.401,0.8046,1,0,1,0,0,6,1,0.997,0,7.563,3754180,Premier League 2015/16
95.8,34.3,24.862,0.3111,0,0,0,0,1,8,1,0.857,0,7.734,3754180,Premier League 2015/16
109.4,31.0,13.905,0.446,0,0,0,0,0,1,1,0.775,0,6.202,3754059,Premier League 2015/16
107.9,40.0,12.1,0.6385,0,0,0,1,0,0,0,1.0,0,7.726,3754059,Premier League 2015/16
112.7,38.0,7.569,0.9554,1,0,1,0,0,2,1,0.95,0,7.231,3754059,Premier League 2015/16
102.7,45.6,18.184,0.4144,0,0,0,0,0,1,1,0.86,1,7.535,3754059,Premier League 2015/16
103.0,53.4,21.646,0.2919,0,0,0,0,0,1,1,0.665,0,6.319,3754059,Premier League 2015/16
113.6,37.3,6.946,1.0087,0,0,1,0,0,0,1,0.932,1,7.007,3754059,Premier League 2015/16
98.4,30.6,23.557,0.3103,0,0,0,0,0,0,1,0.765,0,7.309,3754059,Premier League 2015/16
105.1,37.6,15.092,0.5127,0,1,0,0,0,4,1,0.94,1,7.737,3754059,Premier League 2015/16
93.3,43.6,26.942,0.2923,0,0,0,0,0,2,1,0.91,0,7.875,3754059,Premier League 2015/16
104.8,40.4,15.205,0.5143,0,0,0,0,0,3,1,0.99,0,7.821,3754059,Premier League 2015/16
105.0,36.0,15.524,0.49,0,0,0,0,0,2,1,0.9,1,7.606,3754059,Premier League 2015/16
96.2,31.3,25.34,0.2952,0,0,0,0,0,4,1,0.782,0,7.481,3754059,Premier League 2015/16
98.2,35.0,22.366,0.3457,0,0,0,0,0,6,1,0.875,0,7.732,3754059,Premier League 2015/16
100.2,31.7,21.469,0.342,0,0,0,0,1,4,1,0.792,0,7.343,3754059,Premier League 2015/16
97.6,26.5,26.154,0.2621,0,0,0,0,0,4,1,0.662,0,6.855,3754059,Premier League 2015/16
93.4,46.1,27.29,0.2841,0,0,0,0,1,7,1,0.847,0,7.753,3754059,Premier League 2015/16
111.1,36.0,9.758,0.7322,1,0,1,0,0,1,1,0.9,1,7.144,3754059,Premier League 2015/16
109.4,29.6,14.85,0.3931,0,1,0,0,0,1,1,0.74,0,5.837,3754059,Premier League 2015/16
101.9,34.4,18.947,0.3995,0,1,0,0,0,4,1,0.86,0,7.569,3754059,Premier League 2015/16
112.3,27.3,14.852,0.2925,0,0,0,0,0,1,1,0.682,0,4.344,3754059,Premier League 2015/16
87.6,30.0,33.908,0.2248,0,0,0,0,0,2,1,0.75,0,7.621,3754059,Premier League 2015/16
88.4,50.4,33.267,0.2278,0,0,0,0,0,4,1,0.74,0,7.577,3754059,Premier League 2015/16
106.7,48.7,15.893,0.4226,0,0,0,0,0,0,1,0.782,0,6.717,3754059,Premier League 2015/16
108.6,46.6,13.173,0.5248,0,0,0,0,0,2,1,0.835,0,6.913,3754059,Premier League 2015/16
107.7,18.8,24.51,0.1667,0,0,0,0,0,4,1,0.47,0,4.086,3754059,Premier League 2015/16
96.1,41.8,23.968,0.3299,0,0,0,0,0,5,1,0.955,0,7.906,3754059,Premier League 2015/16
111.3,29.5,13.636,0.3887,0,0,0,0,0,2,1,0.738,0,5.301,3754059,Premier League 2015/16
100.1,24.4,25.286,0.25,0,0,0,0,0,4,1,0.61,0,6.322,3754059,Premier League 2015/16
109.5,24.7,18.556,0.2505,0,0,0,0,0,0,1,0.617,0,4.648,3754059,Premier League 2015/16
116.7,47.1,7.829,0.5277,0,0,1,0,0,0,1,0.823,0,4.131,3754059,Premier League 2015/16
114.5,49.6,11.064,0.3921,1,0,0,0,0,1,1,0.76,0,4.338,3754059,Premier League 2015/16
94.4,35.4,26.01,0.3007,0,0,0,0,0,5,1,0.885,0,7.82,3754064,Premier League 2015/16
112.9,39.5,7.118,1.0229,1,0,1,0,0,7,1,0.988,0,7.281,3754064,Premier League 2015/16
110.0,44.0,10.77,0.6747,1,0,1,0,0,5,1,0.9,0,7.267,3754064,Premier League 2015/16
106.6,49.5,16.426,0.3996,0,1,0,0,0,1,1,0.762,0,6.564,3754064,Premier League 2015/16
112.5,52.3,14.406,0.3036,0,0,0,0,0,0,1,0.693,0,4.373,3754064,Premier League 2015/16
94.9,48.0,26.344,0.2879,0,0,0,0,0,4,1,0.8,0,7.585,3754064,Premier League 2015/16
98.4,39.0,21.623,0.3655,0,0,0,0,0,3,1,0.975,0,7.903,3754064,Premier League 2015/16
92.4,27.5,30.299,0.2401,0,0,0,0,0,2,1,0.688,1,7.274,3754064,Premier League 2015/16
93.5,44.7,26.914,0.2908,0,0,0,0,0,4,1,0.882,0,7.827,3754064,Premier League 2015/16
99.1,19.9,28.997,0.2,0,0,0,0,0,1,1,0.497,0,5.799,3754064,Premier League 2015/16
109.3,26.7,17.07,0.3014,0,0,0,0,0,1,1,0.667,0,5.144,3754064,Premier League 2015/16
109.6,50.7,14.921,0.3828,0,0,0,0,0,0,1,0.732,1,5.711,3754064,Premier League 2015/16
108.2,40.3,11.804,0.6533,0,0,1,0,0,1,1,0.993,0,7.711,3754064,Premier League 2015/16
113.8,53.1,14.493,0.2502,0,1,0,0,0,1,1,0.672,0,3.627,3754064,Premier League 2015/16
109.3,54.4,17.94,0.2729,0,0,0,0,0,0,1,0.64,0,4.896,3754064,Premier League 2015/16
107.7,34.7,13.393,0.5421,0,1,0,0,0,6,1,0.868,0,7.26,3754064,Premier League 2015/16
104.0,43.4,16.357,0.4707,0,0,0,0,0,3,1,0.915,0,7.699,3754064,Premier League 2015/16
92.0,55.8,32.15,0.2167,0,0,0,0,1,5,1,0.605,0,6.966,3754064,Premier League 2015/16
98.4,48.8,23.324,0.3163,0,0,0,0,0,3,1,0.78,0,7.377,3754064,Premier League 2015/16
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,1,1.0,0,7.722,3754064,Premier League 2015/16
115.7,28.1,12.653,0.2343,0,1,0,0,0,0,1,0.703,0,2.965,3754064,Premier League 2015/16
104.7,22.0,23.624,0.2221,0,0,0,0,0,2,1,0.55,0,5.246,3754064,Premier League 2015/16
108.7,40.0,11.3,0.6804,0,0,1,0,0,1,1,1.0,0,7.689,3754064,Premier League 2015/16
91.1,33.8,29.558,0.2633,0,0,0,0,0,4,1,0.845,0,7.783,3754064,Premier League 2015/16
111.7,30.5,12.615,0.4343,1,0,0,0,0,1,1,0.762,0,5.479,3754064,Premier League 2015/16
91.4,45.2,29.069,0.2693,0,0,0,0,0,4,1,0.87,0,7.828,3754064,Premier League 2015/16
111.0,27.7,15.241,0.3213,0,0,0,0,0,0,1,0.693,1,4.898,3754064,Premier League 2015/16
103.6,26.2,21.434,0.2877,0,0,0,0,0,2,1,0.655,0,6.166,3754064,Premier League 2015/16
104.6,50.3,18.527,0.3601,0,0,0,0,0,0,1,0.743,0,6.671,3754064,Premier League 2015/16
91.0,41.4,29.034,0.2735,0,0,0,0,0,4,1,0.965,0,7.941,3754064,Premier League 2015/16
99.9,43.3,20.369,0.3832,0,0,0,0,0,3,1,0.918,1,7.805,3754064,Premier League 2015/16
102.7,32.5,18.856,0.387,0,0,0,0,0,0,1,0.812,1,7.298,3754064,Premier League 2015/16
94.2,51.8,28.37,0.2559,0,0,0,0,0,0,1,0.705,0,7.26,3754064,Premier League 2015/16
94.0,24.9,30.067,0.2301,0,0,0,0,0,3,1,0.622,0,6.918,3754064,Premier League 2015/16
93.4,35.4,26.995,0.2901,0,0,0,0,0,3,1,0.885,0,7.833,3754065,Premier League 2015/16
93.6,39.5,26.405,0.3006,0,0,0,0,0,4,1,0.988,0,7.938,3754065,Premier League 2015/16
112.7,39.3,7.333,0.9966,1,0,1,0,0,4,1,0.982,0,7.308,3754065,Premier League 2015/16
112.1,41.9,8.125,0.9013,1,0,1,0,0,3,1,0.953,0,7.323,3754065,Premier League 2015/16
91.1,49.8,30.516,0.2474,0,0,0,0,0,4,1,0.755,0,7.551,3754065,Premier League 2015/16
102.8,24.1,23.423,0.2528,0,0,0,0,0,1,1,0.603,0,5.922,3754065,Premier League 2015/16
108.5,34.4,12.791,0.5573,0,0,0,0,0,1,1,0.86,0,7.129,3754065,Premier League 2015/16
112.4,50.6,13.043,0.3758,0,1,0,0,0,3,1,0.735,0,4.901,3754065,Premier League 2015/16
98.6,30.6,23.373,0.3123,0,1,0,0,0,1,1,0.765,0,7.299,3754065,Premier League 2015/16
87.7,59.8,37.886,0.1801,0,0,0,0,0,2,1,0.505,0,6.823,3754065,Premier League 2015/16
95.6,33.5,25.251,0.3043,0,0,0,0,0,6,1,0.838,0,7.683,3754065,Premier League 2015/16
102.8,29.1,20.363,0.3324,0,1,0,0,0,3,1,0.728,0,6.768,3754065,Premier League 2015/16
94.8,57.1,30.454,0.2177,0,0,0,0,0,3,1,0.573,0,6.629,3754065,Premier League 2015/16
95.7,46.1,25.054,0.3077,0,0,0,0,0,5,1,0.847,0,7.709,3754065,Premier League 2015/16
110.9,35.3,10.242,0.6862,0,0,1,0,0,5,1,0.882,0,7.028,3754065,Premier League 2015/16
97.5,38.9,22.527,0.3511,0,1,0,0,0,7,1,0.972,0,7.909,3754065,Premier League 2015/16
98.0,59.3,29.266,0.2064,0,0,0,0,1,6,1,0.518,0,6.041,3754065,Premier League 2015/16
108.4,37.9,11.789,0.6465,0,0,1,0,0,2,1,0.948,0,7.621,3754065,Premier League 2015/16
100.8,30.9,21.247,0.3391,0,1,0,0,0,4,1,0.772,0,7.205,3754065,Premier League 2015/16
111.8,48.8,12.028,0.4715,0,0,0,0,0,0,1,0.78,0,5.671,3754065,Premier League 2015/16
103.9,28.4,19.844,0.3286,0,0,0,0,0,3,1,0.71,0,6.52,3754065,Premier League 2015/16
97.8,57.8,28.455,0.2201,0,0,0,0,0,4,1,0.555,0,6.264,3754065,Premier League 2015/16
109.5,38.1,10.671,0.7093,1,0,1,0,0,6,1,0.953,0,7.569,3754065,Premier League 2015/16
108.0,42.6,12.278,0.619,0,0,0,0,0,1,1,0.935,0,7.6,3754065,Premier League 2015/16
107.6,45.0,13.37,0.5474,0,0,0,0,0,4,1,0.875,0,7.318,3754065,Premier League 2015/16
106.5,32.9,15.253,0.4624,0,0,0,0,0,4,1,0.823,0,7.054,3754065,Premier League 2015/16
111.3,39.1,8.746,0.8552,0,1,1,0,0,4,1,0.978,0,7.48,3754065,Premier League 2015/16
100.2,45.2,20.471,0.3744,0,0,0,0,0,2,1,0.87,0,7.665,3754065,Premier League 2015/16
104.9,48.6,17.377,0.3997,0,0,0,0,0,2,1,0.785,0,6.945,3754065,Premier League 2015/16
109.1,44.6,11.831,0.613,1,0,1,0,0,7,1,0.885,1,7.252,3754065,Premier League 2015/16
98.3,26.5,25.557,0.266,0,1,0,0,0,2,1,0.662,0,6.798,3754065,Premier League 2015/16
100.0,27.9,23.375,0.293,0,0,0,0,0,2,1,0.698,0,6.848,3754173,Premier League 2015/16
103.7,42.7,16.522,0.4696,0,1,0,0,0,3,1,0.932,0,7.758,3754173,Premier League 2015/16
112.4,38.0,7.859,0.9256,1,0,1,0,0,2,1,0.95,1,7.274,3754173,Premier League 2015/16
118.5,50.8,10.904,0.1161,0,1,0,0,0,1,1,0.73,0,1.266,3754173,Premier League 2015/16
113.6,48.5,10.64,0.4848,1,0,1,0,0,2,1,0.787,0,5.158,3754173,Premier League 2015/16
117.9,36.4,4.168,1.4894,1,0,1,0,0,1,1,0.91,0,6.208,3754173,Premier League 2015/16
112.2,30.8,12.062,0.4491,0,0,0,0,0,0,1,0.77,0,5.417,3754173,Premier League 2015/16
110.3,34.5,11.151,0.6216,1,0,1,0,0,4,1,0.863,0,6.931,3754173,Premier League 2015/16
96.8,24.6,27.846,0.2397,0,0,0,0,0,3,1,0.615,0,6.675,3754173,Premier League 2015/16
91.8,46.5,28.939,0.268,0,0,0,0,0,2,1,0.838,0,7.756,3754173,Premier League 2015/16
115.4,49.5,10.555,0.3681,0,1,0,0,0,0,1,0.762,1,3.886,3754173,Premier League 2015/16
114.6,53.6,14.633,0.2147,1,0,0,0,0,1,1,0.66,0,3.142,3754173,Premier League 2015/16
113.3,33.5,9.335,0.6457,0,1,1,0,0,1,1,0.838,0,6.028,3754173,Premier League 2015/16
100.5,48.0,21.077,0.3493,0,0,0,0,0,2,1,0.8,0,7.363,3754173,Premier League 2015/16
91.4,36.0,28.878,0.2727,0,0,0,0,0,3,1,0.9,0,7.877,3754173,Premier League 2015/16
92.1,49.7,29.538,0.2549,0,0,0,0,0,3,1,0.757,0,7.53,3754173,Premier League 2015/16
106.1,37.9,14.058,0.5494,0,0,0,0,0,2,1,0.948,0,7.723,3754173,Premier League 2015/16
104.3,29.1,19.113,0.3452,0,0,0,0,0,2,1,0.728,0,6.597,3754173,Premier League 2015/16
103.1,36.8,17.2,0.45,0,0,0,0,0,2,1,0.92,0,7.741,3754173,Premier League 2015/16
102.6,22.4,24.749,0.2293,0,0,0,0,0,1,1,0.56,0,5.674,3754173,Premier League 2015/16
106.5,24.7,20.404,0.2635,0,0,0,0,0,2,1,0.617,0,5.377,3754173,Premier League 2015/16
116.7,52.4,12.832,0.1758,0,1,0,0,0,0,1,0.69,0,2.255,3754173,Premier League 2015/16
92.6,39.3,27.409,0.2897,0,0,0,0,0,5,1,0.982,0,7.941,3754173,Premier League 2015/16
96.0,48.3,25.395,0.2963,0,1,0,0,0,4,1,0.793,0,7.525,3754175,Premier League 2015/16
111.0,48.8,12.587,0.468,1,0,0,0,0,0,1,0.78,0,5.891,3754175,Premier League 2015/16
97.5,27.9,25.547,0.2755,0,0,0,0,0,4,1,0.698,0,7.039,3754175,Premier League 2015/16
84.5,38.4,35.536,0.224,0,0,0,0,0,5,1,0.96,0,7.959,3754175,Premier League 2015/16
111.1,48.0,11.967,0.5103,0,0,1,0,0,2,1,0.8,0,6.106,3754175,Premier League 2015/16
110.9,27.9,15.14,0.329,0,0,0,0,0,1,1,0.698,0,4.981,3754175,Premier League 2015/16
99.6,41.6,20.463,0.385,0,0,0,0,0,3,1,0.96,0,7.879,3754175,Premier League 2015/16
111.7,54.2,16.448,0.2552,0,0,0,0,0,0,1,0.645,0,4.197,3754175,Premier League 2015/16
113.3,36.2,7.703,0.891,1,0,1,0,0,0,1,0.905,0,6.863,3754175,Premier League 2015/16
110.9,48.9,12.729,0.4625,0,0,0,0,0,0,1,0.778,0,5.887,3754175,Premier League 2015/16
97.1,51.5,25.625,0.2785,0,0,0,0,0,1,1,0.713,0,7.137,3754175,Premier League 2015/16
106.1,44.9,14.738,0.5049,0,0,0,0,0,0,1,0.878,0,7.441,3754175,Premier League 2015/16
94.4,51.2,27.943,0.2616,0,0,0,0,0,3,1,0.72,0,7.311,3754175,Premier League 2015/16
111.4,47.1,11.152,0.5657,0,0,1,0,0,0,1,0.823,0,6.308,3754175,Premier League 2015/16
108.6,38.7,11.474,0.6677,1,0,1,0,0,6,1,0.968,0,7.662,3754175,Premier League 2015/16
115.7,36.1,5.805,1.0956,1,0,1,0,0,2,1,0.903,0,6.36,3754175,Premier League 2015/16
101.4,22.7,25.402,0.2322,0,0,0,0,0,3,1,0.568,0,5.898,3754175,Premier League 2015/16
92.3,46.4,28.43,0.2727,0,0,0,0,0,5,1,0.84,0,7.754,3754175,Premier League 2015/16
105.3,57.9,23.162,0.2222,0,0,0,0,0,3,1,0.552,0,5.147,3754175,Premier League 2015/16
106.9,43.5,13.559,0.5581,0,1,0,0,0,2,1,0.912,0,7.568,3754175,Premier League 2015/16
94.9,26.6,28.453,0.2478,0,0,0,0,0,4,1,0.665,0,7.052,3754175,Premier League 2015/16
89.3,48.1,31.751,0.2427,0,0,0,0,1,3,1,0.797,0,7.705,3754175,Premier League 2015/16
104.6,25.4,21.221,0.2764,0,0,0,0,0,1,1,0.635,0,5.865,3754175,Premier League 2015/16
107.3,25.6,19.2,0.2805,0,0,0,0,0,5,1,0.64,0,5.386,3754175,Premier League 2015/16
111.1,30.6,12.945,0.4392,0,0,0,0,0,2,1,0.765,0,5.685,3754175,Premier League 2015/16
112.1,38.8,7.991,0.9228,0,1,1,0,0,1,1,0.97,0,7.373,3754175,Premier League 2015/16
93.4,40.4,26.603,0.2985,0,0,0,0,0,4,1,0.99,0,7.94,3754175,Premier League 2015/16
107.7,26.9,17.969,0.3103,0,1,0,0,0,2,1,0.672,0,5.575,3754175,Premier League 2015/16
106.4,35.8,14.234,0.5279,0,1,0,0,0,4,1,0.895,0,7.514,3754175,Premier League 2015/16
116.9,54.1,14.437,0.1282,0,0,0,0,0,0,1,0.647,0,1.85,3753973,Premier League 2015/16
111.8,32.0,11.456,0.5175,1,0,1,0,0,2,1,0.8,0,5.928,3753973,Premier League 2015/16
96.3,29.5,25.922,0.2814,0,0,0,0,0,2,1,0.738,1,7.294,3753973,Premier League 2015/16
103.0,57.0,24.042,0.2374,0,0,0,0,0,2,1,0.575,0,5.708,3753973,Premier League 2015/16
106.7,37.8,13.481,0.5707,1,0,0,0,0,3,1,0.945,0,7.694,3753973,Premier League 2015/16
90.7,32.8,30.172,0.2563,0,1,0,0,0,2,1,0.82,0,7.734,3753973,Premier League 2015/16
111.5,45.0,9.862,0.6969,1,0,1,0,0,3,1,0.875,0,6.872,3753973,Premier League 2015/16
94.8,30.5,26.931,0.2769,0,0,0,0,0,3,1,0.762,0,7.458,3753973,Premier League 2015/16
107.0,55.8,20.461,0.2528,0,0,0,0,0,2,1,0.605,0,5.172,3753973,Premier League 2015/16
109.4,43.4,11.132,0.666,1,0,1,0,0,0,1,0.915,0,7.414,3753973,Premier League 2015/16
108.7,27.0,17.225,0.3116,0,0,0,0,0,1,1,0.675,0,5.367,3753973,Premier League 2015/16
90.9,32.9,29.954,0.2583,0,0,0,0,1,8,1,0.823,0,7.736,3753973,Premier League 2015/16
95.5,33.7,25.297,0.3044,0,0,0,0,1,9,1,0.843,1,7.7,3753973,Premier League 2015/16
116.3,31.6,9.179,0.4092,0,1,1,0,0,0,1,0.79,0,3.756,3753973,Premier League 2015/16
94.0,35.6,26.37,0.2971,0,0,0,0,0,6,1,0.89,0,7.835,3753973,Premier League 2015/16
117.7,25.9,14.286,0.0975,0,0,0,0,0,0,1,0.647,0,1.393,3753973,Premier League 2015/16
98.6,29.8,23.707,0.3038,0,0,0,0,0,1,1,0.745,0,7.203,3753973,Premier League 2015/16
107.3,29.2,16.671,0.37,0,0,0,0,0,0,1,0.73,1,6.169,3753973,Premier League 2015/16
104.1,31.6,17.982,0.3924,0,1,0,0,0,1,1,0.79,0,7.056,3753973,Premier League 2015/16
94.4,27.4,28.533,0.2512,0,1,0,0,0,3,1,0.685,0,7.167,3753973,Premier League 2015/16
116.8,35.6,5.441,1.0825,1,0,1,0,0,0,1,0.89,0,5.889,3753973,Premier League 2015/16
104.6,53.0,20.153,0.3059,0,1,0,0,0,1,1,0.675,0,6.164,3753973,Premier League 2015/16
113.1,40.1,6.901,1.0506,1,0,1,0,0,6,1,0.997,0,7.25,3753973,Premier League 2015/16
112.1,51.8,14.2,0.3281,0,1,0,0,0,2,1,0.705,0,4.659,3753973,Premier League 2015/16
110.4,39.8,9.602,0.7893,0,0,1,0,0,2,1,0.995,0,7.579,3753973,Premier League 2015/16
112.3,40.2,7.703,0.9578,1,0,1,0,0,6,1,0.995,0,7.377,3753973,Premier League 2015/16
106.7,30.5,16.344,0.4007,0,0,0,0,0,1,1,0.762,0,6.55,3753973,Premier League 2015/16
112.6,40.1,7.401,0.991,1,0,1,0,0,4,1,0.997,0,7.334,3753973,Premier League 2015/16
110.5,49.7,13.577,0.4241,0,0,0,0,0,1,1,0.757,0,5.758,3753973,Premier League 2015/16
111.4,41.6,8.748,0.8493,1,0,1,0,0,6,1,0.96,0,7.43,3753973,Premier League 2015/16
92.7,36.6,27.511,0.2867,0,1,0,0,0,3,1,0.915,0,7.887,3753973,Premier League 2015/16
115.2,44.0,6.248,1.0304,1,0,1,0,0,5,1,0.9,0,6.438,3753973,Premier League 2015/16
108.0,39.7,12.004,0.6432,0,0,0,1,0,0,0,0.993,1,7.72,3753973,Premier League 2015/16
91.3,42.0,28.77,0.2757,0,0,0,0,1,8,1,0.95,0,7.931,3753973,Premier League 2015/16
107.0,34.7,14.039,0.5213,0,0,0,0,0,3,1,0.868,0,7.319,3753973,Premier League 2015/16
99.2,41.0,20.824,0.3792,0,1,0,0,0,4,1,0.975,0,7.895,3753975,Premier League 2015/16
108.3,42.9,12.054,0.6266,1,0,0,0,0,1,1,0.927,1,7.553,3753975,Premier League 2015/16
100.9,40.9,19.121,0.412,0,0,0,0,0,3,1,0.978,0,7.878,3753975,Premier League 2015/16
107.0,40.1,13.0,0.597,0,1,0,0,0,5,1,0.997,0,7.761,3753975,Premier League 2015/16
108.3,52.3,16.976,0.3312,0,0,0,0,0,2,1,0.693,0,5.623,3753975,Premier League 2015/16
105.9,56.1,21.401,0.2499,0,0,0,0,0,2,1,0.597,0,5.347,3753975,Premier League 2015/16
102.0,46.8,19.242,0.3861,0,0,0,0,0,1,1,0.83,0,7.429,3753975,Premier League 2015/16
88.2,39.0,31.816,0.25,0,0,0,0,0,4,1,0.975,0,7.954,3753975,Premier League 2015/16
106.2,39.6,13.806,0.5638,1,0,0,0,0,3,1,0.99,0,7.784,3753975,Premier League 2015/16
103.5,25.9,21.704,0.2823,0,0,0,0,0,3,1,0.647,0,6.128,3753975,Premier League 2015/16
94.2,31.5,27.164,0.2785,0,0,0,0,0,3,1,0.787,0,7.565,3753975,Premier League 2015/16
96.5,39.4,23.508,0.337,0,0,0,0,0,3,1,0.985,0,7.922,3753975,Premier League 2015/16
111.9,27.2,15.148,0.2947,0,0,0,0,0,0,1,0.68,1,4.465,3753975,Premier League 2015/16
100.9,39.9,19.1,0.4129,0,0,0,0,0,3,1,0.997,0,7.886,3753975,Premier League 2015/16
87.4,45.3,33.028,0.238,0,1,0,0,0,2,1,0.868,0,7.862,3753975,Premier League 2015/16
92.4,32.3,28.654,0.2677,0,0,0,0,0,2,1,0.807,0,7.67,3753975,Premier League 2015/16
111.3,44.0,9.575,0.7435,1,0,1,0,0,2,1,0.9,0,7.119,3753975,Premier League 2015/16
106.9,39.0,13.138,0.5897,1,0,0,0,0,3,1,0.975,0,7.748,3753975,Premier League 2015/16
89.7,44.4,30.618,0.2572,0,0,0,0,0,4,1,0.89,0,7.876,3753975,Premier League 2015/16
105.5,41.9,14.624,0.5303,0,1,0,0,0,4,1,0.953,0,7.755,3753975,Premier League 2015/16
108.1,53.5,17.996,0.2999,0,0,0,0,0,3,1,0.662,0,5.397,3753975,Premier League 2015/16
96.8,33.3,24.148,0.3163,0,0,0,0,0,3,1,0.832,0,7.637,3753975,Premier League 2015/16
111.1,43.6,9.601,0.7517,0,1,1,0,0,0,1,0.91,0,7.217,3753975,Premier League 2015/16
92.8,42.4,27.306,0.2898,0,0,0,0,0,2,1,0.94,0,7.914,3753975,Premier League 2015/16
89.7,49.0,31.608,0.2417,0,0,0,0,0,3,1,0.775,0,7.641,3753975,Premier League 2015/16
103.7,40.0,16.3,0.4813,0,0,0,0,0,2,1,1.0,0,7.845,3753976,Premier League 2015/16
90.3,39.2,29.711,0.2676,0,1,0,0,0,5,1,0.98,0,7.949,3753976,Premier League 2015/16
107.4,49.5,15.78,0.4083,0,0,0,0,0,3,1,0.762,0,6.443,3753976,Premier League 2015/16
